Date,BHP.AX,WOW.AX,WES.AX,TLS.AX,COH.AX,RIO.AX,CPU.AX,WBC.AX
2010-05-14,19.828353881835938,17.6981201171875,10.895915985107422,1.6415073871612549,57.25494384765625,43.59933853149414,8.18841552734375,13.161705017089844
2010-05-17,18.93033218383789,17.548959732055664,10.589091300964355,1.6359989643096924,57.94803237915039,41.13085174560547,7.926327228546143,12.640450477600098
2010-05-18,19.109939575195312,17.607330322265625,10.66944980621338,1.6580326557159424,57.06660461425781,40.944915771484375,8.060912132263184,12.694746017456056
2010-05-19,18.971385955810547,17.406286239624023,10.39184856414795,1.6635408401489258,57.70694732666016,40.31657409667969,7.76340913772583,12.325525283813477
2010-05-20,18.85848999023437,17.347923278808594,10.428373336791992,1.6635408401489258,57.96309661865234,39.912635803222656,7.664241313934326,11.8368501663208
2010-05-21,18.86875534057617,17.10796546936035,10.461246490478516,1.6249821186065674,55.8687629699707,39.62409591674805,7.685492992401123,12.097478866577148
2010-05-24,19.397310256958008,17.334951400756836,10.442983627319336,1.6249821186065674,55.26608276367188,41.13085174560547,7.7209086418151855,12.57529354095459
2010-05-25,18.6173038482666,17.088512420654297,10.318795204162598,1.591931939125061,55.07021713256836,39.55998992919922,7.487158298492432,12.086614608764648
2010-05-26,19.12019920349121,17.185791015625,10.267658233642578,1.60845685005188,54.99488067626953,41.00261306762695,7.451740741729736,11.934585571289062
2010-05-27,19.936115264892575,17.205244064331055,10.121551513671877,1.6139655113220217,54.62572860717773,42.97739791870117,7.6996612548828125,12.336387634277344
2010-05-28,19.997697830200195,17.127424240112305,10.5562162399292,1.6249821186065674,55.13800430297852,43.727577209472656,7.6996612548828125,12.705611228942873
2010-05-31,19.623092651367188,17.283069610595703,10.629271507263184,1.6194736957550049,54.83665466308594,43.04793930053711,7.657158374786377,12.461265563964844
2010-06-01,19.597436904907227,17.321977615356445,10.5562162399292,1.6249821186065674,55.529747009277344,42.881229400634766,7.76340913772583,12.352673530578612
2010-06-02,19.412696838378903,17.594358444213867,10.559870719909668,1.674558401107788,56.34337615966797,42.80428695678711,7.642990589141846,12.168062210083008
2010-06-03,19.87967300415039,17.69163703918457,10.742505073547363,1.7021002769470217,56.49403381347656,44.27256774902344,7.933410167694092,12.531855583190918
2010-06-04,19.433225631713867,17.516536712646484,10.625619888305664,1.707608342170715,56.36598205566406,43.336456298828125,8.039663314819336,12.358104705810549
2010-06-07,18.75072860717773,17.406286239624023,10.333404541015623,1.674558401107788,56.08723449707031,42.02848434448242,7.791744232177734,12.043177604675291
2010-06-08,18.997041702270508,17.425743103027344,10.337060928344728,1.7131168842315674,56.20023727416992,42.79788589477539,7.805910110473633,12.265799522399902
2010-06-09,19.048355102539062,17.652725219726562,10.37358570098877,1.735150694847107,56.80291748046875,42.56065368652344,7.848410129547119,12.173491477966309
2010-06-10,19.304935455322266,17.834308624267578,10.402807235717772,1.7516756057739258,56.85566711425781,43.5159912109375,8.011330604553223,12.292945861816406
2010-06-11,19.79756736755371,17.92510223388672,10.526995658874512,1.757184386253357,57.563812255859375,44.30462265014648,8.089245796203613,12.721899032592772
2010-06-15,19.7000675201416,17.938074111938477,10.52334213256836,1.746167540550232,58.68630599975586,44.509796142578125,8.152994155883789,12.651310920715332
2010-06-16,20.13111686706543,17.96401596069336,10.574481964111328,1.7516756057739258,58.70891189575195,45.7408447265625,8.174245834350586,12.770764350891112
2010-06-17,19.92072296142578,18.028867721557617,10.570829391479492,1.74065899848938,58.50550842285156,44.92655563354492,8.011330604553223,12.629593849182127
2010-06-18,20.07979965209961,18.100202560424805,10.680410385131836,1.7792177200317385,58.46030426025391,45.42665863037109,8.145913124084473,12.792484283447266
2010-06-21,20.48006248474121,18.035348892211918,10.848431587219238,1.8398104906082156,58.76163864135742,46.38199615478516,8.21674919128418,12.944517135620115
2010-06-22,20.351776123046875,17.983469009399414,10.738850593566896,1.7957429885864258,58.02334976196289,46.23454666137695,8.124659538269043,12.6621675491333
2010-06-23,20.084936141967773,17.8991641998291,10.738850593566896,1.8122682571411133,57.609004974365234,45.22792053222656,8.039663314819336,12.249510765075684
2010-06-24,20.34663963317871,17.8991641998291,10.90687370300293,1.8398104906082156,57.50354766845703,45.99089431762695,7.912163734436035,12.010601043701172
2010-06-25,19.91046142578125,17.76946449279785,10.629271507263184,1.817776679992676,58.29456329345703,44.62521362304688,7.671325206756592,11.809700965881348
2010-06-28,19.75138664245605,17.814855575561523,10.66214370727539,1.8122682571411133,57.141937255859375,43.98403549194336,7.650073051452637,11.679388046264648
2010-06-29,19.551246643066406,17.53598976135254,10.545257568359377,1.8067601919174197,56.53924179077149,43.86862182617188,7.550907135009766,11.53821086883545
2010-06-30,19.320327758789062,17.523019790649414,10.464902877807615,1.7902346849441528,55.98929214477539,42.74018096923828,7.515489101409912,11.527352333068848
2010-07-01,19.043228149414062,17.276582717895508,10.14346694946289,1.7516756057739258,54.97981643676758,41.73995208740234,7.331322193145752,11.29930305480957
2010-07-02,19.032962799072266,17.276582717895508,10.274961471557615,1.7241339683532717,54.128509521484375,41.8681869506836,7.203822135925293,11.380748748779297
2010-07-05,18.97652244567871,17.101484298706055,10.114245414733888,1.7131168842315674,53.86483383178711,41.83612823486328,7.225072383880615,11.288442611694336
2010-07-06,19.06375503540039,17.198759078979492,10.033885955810549,1.757184386253357,53.56350326538086,41.73995208740234,7.239238262176514,11.62509059906006
2010-07-07,19.20743560791016,17.302522659301758,10.03753662109375,1.7516756057739258,53.29981994628906,42.21442031860352,7.324237823486328,11.53821086883545
2010-07-08,19.5820426940918,17.523019790649414,10.417414665222168,1.7792177200317385,52.96080780029297,42.990234375,7.522573947906494,11.95630168914795
2010-07-09,19.72058868408203,17.58138656616211,10.395500183105469,1.7792177200317385,53.11148834228516,43.663455963134766,7.557991027832031,12.054039001464844
2010-07-12,19.812959671020508,17.50356674194336,10.40645980834961,1.7847262620925903,53.488162994384766,44.09303665161133,7.46590518951416,12.119197845458984
2010-07-13,19.304935455322266,17.510053634643555,10.384544372558594,1.7847262620925903,54.7839241027832,42.66965103149414,7.260489463806152,12.086614608764648
2010-07-14,19.705196380615234,17.574901580810547,10.614656448364258,1.8067601919174197,55.00993728637695,43.20181274414063,7.274656295776367,12.477557182312012
2010-07-15,19.56664276123047,17.4905948638916,10.457595825195312,1.817776679992676,55.3564682006836,42.7081184387207,7.267569541931152,12.341815948486328
2010-07-16,19.5769100189209,17.35440444946289,10.311490058898926,1.8012516498565674,55.97423553466797,42.17595672607422,7.260489463806152,12.260368347167969
2010-07-19,19.37164306640625,17.309005737304688,10.264005661010742,1.7902346849441528,54.866790771484375,41.695072174072266,7.175487995147705,12.016029357910156
2010-07-20,19.653884887695312,17.302522659301758,10.410112380981444,1.7847262620925903,55.93655776977539,42.63758087158203,7.274656295776367,12.173491477966309
2010-07-21,19.88480567932129,16.984745025634766,10.333404541015623,1.7737092971801758,56.07217025756836,43.47111129760742,7.097569942474365,12.227788925170898
2010-07-22,19.951509475708008,16.705886840820312,10.348013877868652,1.7682007551193235,55.74822998046875,43.746803283691406,7.083404064178467,12.02688694000244
2010-07-23,20.362035751342773,16.64752197265625,10.643882751464844,1.76269268989563,56.16257858276367,44.79191207885742,7.352571964263916,12.341815948486328
2010-07-26,20.43387985229492,16.751279830932617,10.987232208251951,1.7682007551193235,56.4488525390625,45.04197311401367,7.331322193145752,12.569864273071287
2010-07-27,20.3979549407959,16.744794845581055,11.089509963989258,1.8012516498565674,55.582496643066406,44.93936920166016,7.147153377532959,12.868499755859377
